"Apr 27, 2022",23.31,23.41,23.23,23.295,23.295,"1,047"
"Apr 27, 2022",23.458,23.458,23.458,23.458,23.458,4
"Apr 26, 2022",23.542,23.595,23.542,23.542,23.542,4
"Apr 25, 2022",23.668,23.668,23.668,23.668,23.668,11
"Apr 22, 2022",24.725,24.725,24.215,24.257,24.257,17
"Apr 21, 2022",25.28,25.28,24.621,24.621,24.621,52
"Apr 20, 2022",25.215,25.27,25.215,25.27,25.27,7
"Apr 19, 2022",26.035,26.035,25.391,25.391,25.391,30
"Apr 18, 2022",26.14,26.14,26.14,26.14,26.14,-
"Apr 14, 2022",25.69,25.69,25.69,25.69,25.69,61
"Apr 13, 2022",25.62,26.025,25.62,26.02,26.02,120
"Apr 12, 2022",25.22,25.775,25.22,25.725,25.725,22
"Apr 11, 2022",25.515,25.515,24.978,24.978,24.978,46
"Apr 08, 2022",24.819,24.925,24.819,24.819,24.819,13
"Apr 07, 2022",24.545,24.733,24.46,24.733,24.733,83
"Apr 06, 2022",24.385,24.46,24.34,24.455,24.455,17
"Apr 05, 2022",24.635,24.635,24.42,24.528,24.528,88
"Apr 04, 2022",24.435,24.584,24.435,24.584,24.584,94
"Apr 01, 2022",24.86,24.87,24.642,24.642,24.642,3
"Mar 31, 2022",24.875,25.121,24.875,25.121,25.121,26
"Mar 30, 2022",25.13,25.225,25.015,25.103,25.103,109
"Mar 29, 2022",24.255,24.716,24.255,24.716,24.716,312
"Mar 28, 2022",25.185,25.21,25.03,25.176,25.176,22
"Mar 25, 2022",25.825,25.965,25.595,25.595,25.595,59
"Mar 24, 2022",25.455,25.905,25.455,25.9,25.9,68
"Mar 23, 2022",25,25.27,25,25.17,25.17,26
"Mar 22, 2022",25.195,25.195,24.765,24.885,24.885,48
"Mar 21, 2022",25.175,25.37,25.165,25.282,25.282,6
"Mar 18, 2022",25.41,25.41,25.05,25.055,25.055,8
"Mar 17, 2022",25.2,25.64,25.2,25.584,25.584,30
"Mar 16, 2022",24.975,25.07,24.6,24.67,24.67,71
"Mar 15, 2022",24.885,25.123,24.885,25.123,25.123,25
"Mar 14, 2022",25.95,25.95,25.244,25.244,25.244,322
"Mar 11, 2022",26.035,26.2,25.92,26.106,26.106,91
"Mar 10, 2022",26.03,26.202,25.59,26.202,26.202,68
"Mar 09, 2022",26.9,26.9,25.757,25.757,25.757,757
"Mar 08, 2022",25.85,27.31,25.645,26.888,26.888,"1,151"
"Mar 07, 2022",26.155,26.285,25.713,25.713,25.713,526
"Mar 04, 2022",25.295,25.835,25.255,25.782,25.782,838
"Mar 03, 2022",25.305,25.54,25.14,25.205,25.205,147
"Mar 02, 2022",25.31,25.41,25.03,25.183,25.183,893
"Mar 01, 2022",24.45,25.565,24.34,25.534,25.534,409
"Feb 28, 2022",24.55,24.855,24.28,24.361,24.361,788
"Feb 25, 2022",24.32,24.525,23.9,23.997,23.997,"13,916"
"Feb 24, 2022",25.355,25.39,24.686,24.686,24.686,"107,560"
"Feb 23, 2022",24.555,24.555,24.555,24.555,24.555,20
"Feb 22, 2022",24.21,24.311,24.21,24.311,24.311,175
"Feb 18, 2022",24,24,23.925,23.991,23.991,170
"Feb 17, 2022",23.874,23.874,23.874,23.874,23.874,101
"Feb 16, 2022",23.601,23.601,23.601,23.601,23.601,11
"Feb 15, 2022",23.165,23.338,23.165,23.338,23.338,41
"Feb 14, 2022",23.915,23.915,23.83,23.845,23.845,44
"Feb 11, 2022",23.17,23.366,23.15,23.366,23.366,26
"Feb 10, 2022",23.519,23.519,23.519,23.519,23.519,182
"Feb 09, 2022",23.336,23.336,23.336,23.336,23.336,40
"Feb 08, 2022",23.195,23.23,23.195,23.195,23.195,9
"Feb 07, 2022",23.055,23.08,23.055,23.076,23.076,11
"Feb 04, 2022",22.53,22.53,22.475,22.475,22.475,42
"Feb 03, 2022",22.545,22.565,22.375,22.375,22.375,74
"Feb 02, 2022",22.81,22.82,22.61,22.711,22.711,135
"Feb 01, 2022",22.495,23,22.495,22.596,22.596,411
"Jan 31, 2022",22.34,22.515,22.34,22.395,22.395,57
"Jan 28, 2022",22.81,22.81,22.302,22.302,22.302,38
"Jan 27, 2022",23.03,23.03,22.673,22.673,22.673,102
"Jan 26, 2022",23.807,23.807,23.807,23.807,23.807,46
"Jan 25, 2022",23.945,23.945,23.685,23.896,23.896,100
"Jan 24, 2022",23.795,23.795,23.795,23.795,23.795,-
"Jan 21, 2022",24.314,24.314,24.314,24.314,24.314,17
"Jan 20, 2022",24.711,24.711,24.711,24.711,24.711,21
"Jan 19, 2022",24.226,24.226,24.226,24.226,24.226,3
"Jan 18, 2022",23.4,23.487,23.4,23.487,23.487,207
"Jan 14, 2022",22.911,23,22.9,22.911,22.911,36
"Jan 13, 2022",23.155,23.155,23.155,23.155,23.155,-
"Jan 12, 2022",23.2,23.2,23.2,23.2,23.2,1
"Jan 11, 2022",22.59,22.806,22.59,22.806,22.806,155
"Jan 10, 2022",22.355,22.49,22.355,22.446,22.446,377
"Jan 07, 2022",22.394,22.394,22.394,22.394,22.394,17
"Jan 06, 2022",22.765,22.8,22.05,22.174,22.174,103
"Jan 05, 2022",23.14,23.15,22.785,23.15,23.15,437
"Jan 04, 2022",22.955,23.038,22.955,23.038,23.038,7
"Jan 03, 2022",23.31,23.31,22.79,22.79,22.79,31
"Dec 31, 2021",23.225,23.328,23.2,23.328,23.328,86
"Dec 30, 2021",22.775,23.085,22.62,23.028,23.028,194
"Dec 29, 2021",23.005,23.005,22.635,22.848,22.848,264
"Dec 28, 2021",23.055,23.295,23.055,23.111,23.111,154
"Dec 27, 2021",22.68,22.98,22.68,22.979,22.979,3
"Dec 23, 2021",22.81,22.931,22.72,22.931,22.931,419
"Dec 22, 2021",22.465,22.792,22.465,22.792,22.792,190
"Dec 21, 2021",22.225,22.74,22.225,22.502,22.502,188
"Dec 20, 2021",22.3,22.37,22.275,22.275,22.275,87
"Dec 17, 2021",22.45,22.507,22.45,22.507,22.507,31
"Dec 16, 2021",22.135,22.455,22.12,22.455,22.455,88
"Dec 15, 2021",21.5,21.64,21.5,21.508,21.508,5
"Dec 14, 2021",22.25,22.25,21.66,21.887,21.887,3
"Dec 13, 2021",22.245,22.29,22.13,22.29,22.29,7
"Dec 10, 2021",21.885,22.165,21.8,22.16,22.16,18
"Dec 09, 2021",22.28,22.285,21.89,21.974,21.974,32
"Dec 08, 2021",22.43,22.445,22.31,22.39,22.39,268
"Dec 07, 2021",22.385,22.56,22.375,22.487,22.487,52
"Dec 06, 2021",22.49,22.49,22.1,22.228,22.228,85
"Dec 03, 2021",22.41,22.47,22.04,22.445,22.445,197
"Dec 02, 2021",22.295,22.4,22.24,22.28,22.28,127
"Dec 01, 2021",22.77,22.995,22.155,22.299,22.299,488
"Nov 30, 2021",22.885,23.26,22.705,22.765,22.765,"2,513"
"Nov 29, 2021",23.135,23.415,22.73,22.799,22.799,"10,390"
"Nov 26, 2021",23.107,23.107,23.107,23.107,23.107,"61,278"
"Nov 25, 2021",-,-,-,-,-,-
"Nov 24, 2021",23.496,23.496,23.496,23.496,23.496,3
"Nov 23, 2021",23.4,23.605,23.4,23.435,23.435,23
"Nov 22, 2021",24.54,24.54,24.19,24.297,24.297,42
"Nov 19, 2021",24.87,24.875,24.78,24.78,24.78,107
"Nov 18, 2021",25.155,25.21,24.82,24.901,24.901,165
"Nov 17, 2021",24.88,25.21,24.88,25.167,25.167,20
"Nov 16, 2021",25.005,25.005,24.875,24.944,24.944,122
"Nov 15, 2021",25.24,25.285,25.065,25.107,25.107,156
"Nov 12, 2021",25.345,25.41,24.925,25.344,25.344,15
"Nov 11, 2021",25.3,25.301,25.295,25.301,25.301,23
"Nov 10, 2021",24.767,24.767,24.767,24.767,24.767,5
"Nov 09, 2021",24.313,24.313,24.313,24.313,24.313,-
"Nov 08, 2021",24.275,24.555,24.275,24.537,24.537,23
"Nov 05, 2021",23.845,24.235,23.835,24.152,24.152,21
"Nov 04, 2021",23.69,23.906,23.69,23.906,23.906,15
"Nov 03, 2021",23.57,23.58,23.225,23.226,23.226,24
"Nov 02, 2021",23.5,23.5,23.5,23.5,23.5,21
"Nov 01, 2021",24,24.1,24,24.064,24.064,33
"Oct 29, 2021",23.8,23.945,23.8,23.945,23.945,36
"Oct 28, 2021",24.21,24.245,24.117,24.117,24.117,12
"Oct 27, 2021",24.16,24.189,24.16,24.189,24.189,51
"Oct 26, 2021",24.086,24.086,24.086,24.086,24.086,37
"Oct 25, 2021",24.575,24.575,24.572,24.572,24.572,49
"Oct 22, 2021",24.429,24.429,24.37,24.429,24.429,2
"Oct 21, 2021",24.48,24.48,24.14,24.15,24.15,100
"Oct 20, 2021",24.424,24.424,24.424,24.424,24.424,151
"Oct 19, 2021",24.07,24.07,23.862,23.862,23.862,2
"Oct 18, 2021",23.28,23.28,23.215,23.243,23.243,16
"Oct 15, 2021",23.328,23.328,23.328,23.328,23.328,-
"Oct 14, 2021",23.46,23.46,23.456,23.456,23.456,28
"Oct 13, 2021",23.149,23.149,23.149,23.149,23.149,1
"Oct 12, 2021",22.57,22.575,22.491,22.491,22.491,5
"Oct 11, 2021",22.64,22.64,22.64,22.64,22.64,-
"Oct 08, 2021",22.57,23.005,22.57,22.679,22.679,62
"Oct 07, 2021",22.632,22.632,22.632,22.632,22.632,91
"Oct 06, 2021",22.475,22.506,22.375,22.506,22.506,135
"Oct 05, 2021",22.582,22.582,22.582,22.582,22.582,10
"Oct 04, 2021",22.618,22.618,22.618,22.618,22.618,5
"Oct 01, 2021",22.51,22.51,22.51,22.51,22.51,1
"Sep 30, 2021",22.035,22.035,22.021,22.021,22.021,36
"Sep 29, 2021",22.43,22.515,21.459,21.459,21.459,70
"Sep 28, 2021",22.175,22.46,22.175,22.43,22.43,278
"Sep 27, 2021",22.605,23.735,22.605,22.657,22.657,131
"Sep 24, 2021",22.585,22.585,22.09,22.388,22.388,15
"Sep 23, 2021",22.65,22.65,22.642,22.642,22.642,22
"Sep 22, 2021",22.8,23.045,22.8,22.869,22.869,3
"Sep 21, 2021",22.525,22.573,22.47,22.573,22.573,55
"Sep 20, 2021",22.375,22.375,22.14,22.163,22.163,132
"Sep 17, 2021",22.89,22.905,22.295,22.295,22.295,74
"Sep 16, 2021",23.515,23.515,22.61,22.752,22.752,75
"Sep 15, 2021",23.8,23.8,23.759,23.759,23.759,25
"Sep 14, 2021",23.66,23.85,23.64,23.842,23.842,82
"Sep 13, 2021",23.69,23.755,23.325,23.753,23.753,184
"Sep 10, 2021",24.135,24.135,23.855,23.855,23.855,13
"Sep 09, 2021",23.955,24.24,23.845,24.133,24.133,104
"Sep 08, 2021",24.355,24.4,23.94,24.012,24.012,105
"Sep 07, 2021",24.81,24.81,24.185,24.334,24.334,32
"Sep 03, 2021",23.905,24.81,23.905,24.762,24.762,193
"Sep 02, 2021",24.16,24.18,23.775,23.875,23.875,184
"Sep 01, 2021",23.85,24.255,23.79,24.177,24.177,521
"Aug 31, 2021",24.06,24.195,23.815,23.96,23.96,728
"Aug 30, 2021",24.045,24.22,23.905,23.96,23.96,"10,816"
"Aug 27, 2021",23.73,24.06,23.715,24.06,24.06,"63,309"
"Aug 26, 2021",23.545,23.555,23.545,23.546,23.546,4
"Aug 25, 2021",23.835,23.835,23.771,23.771,23.771,19
"Aug 24, 2021",23.89,23.89,23.89,23.89,23.89,20
"Aug 23, 2021",23.15,23.65,23.14,23.649,23.649,13
"Aug 20, 2021",23.105,23.105,23.105,23.105,23.105,13
"Aug 19, 2021",23.22,23.22,23.22,23.22,23.22,25
"Aug 18, 2021",23.28,23.455,23.28,23.412,23.412,3
"Aug 17, 2021",23.648,23.648,23.648,23.648,23.648,-
"Aug 16, 2021",23.78,23.78,23.78,23.78,23.78,-
"Aug 13, 2021",23.35,23.795,23.35,23.768,23.768,3
"Aug 12, 2021",23.105,23.105,23.105,23.105,23.105,19
"Aug 11, 2021",23.474,23.474,23.474,23.474,23.474,1
"Aug 10, 2021",23.485,23.485,23.377,23.377,23.377,3
"Aug 09, 2021",23.255,23.255,23.255,23.255,23.255,2
"Aug 06, 2021",24.49,24.49,24.25,24.312,24.312,6
"Aug 05, 2021",25.52,25.52,25.277,25.277,25.277,4
"Aug 04, 2021",25.61,25.97,25.446,25.446,25.446,19
"Aug 03, 2021",25.39,25.566,25.285,25.566,25.566,8
"Aug 02, 2021",25.45,25.557,25.45,25.557,25.557,55
"Jul 30, 2021",25.545,25.665,25.5,25.528,25.528,40
"Jul 29, 2021",25.04,25.855,25.04,25.764,25.764,355
"Jul 28, 2021",24.735,24.856,24.725,24.856,24.856,551
"Jul 27, 2021",25.2,25.265,24.632,24.632,24.632,54
"Jul 26, 2021",25.295,25.295,25.295,25.295,25.295,83
"Jul 23, 2021",25.43,25.43,25.13,25.218,25.218,88
"Jul 22, 2021",25.245,25.365,25.24,25.365,25.365,26
"Jul 21, 2021",25.155,25.238,24.955,25.238,25.238,61
"Jul 20, 2021",25.195,25.195,24.855,24.977,24.977,48
"Jul 19, 2021",25.61,25.61,25.045,25.126,25.126,173
"Jul 16, 2021",26.43,26.43,25.65,25.777,25.777,100
"Jul 15, 2021",26.42,26.445,26.265,26.375,26.375,203
"Jul 14, 2021",26.1,26.445,26.1,26.246,26.246,14
"Jul 13, 2021",26.205,26.205,26.1,26.115,26.115,66
"Jul 12, 2021",26.185,26.3,26.06,26.217,26.217,74
"Jul 09, 2021",25.965,26.215,25.835,26.211,26.211,64
"Jul 08, 2021",26.16,26.29,25.89,25.967,25.967,175
"Jul 07, 2021",26.2,26.5,26.07,26.11,26.11,546
"Jul 06, 2021",26.725,26.87,26.154,26.154,26.154,389
"Jul 02, 2021",26.11,26.675,26.105,26.481,26.481,330
"Jul 01, 2021",26.215,26.42,26.05,26.075,26.075,"1,037"
"Jun 30, 2021",25.84,26.23,25.84,26.165,26.165,725
"Jun 29, 2021",26.2,26.21,25.56,25.872,25.872,"20,140"
"Jun 28, 2021",26.218,26.218,26.218,26.218,26.218,"42,308"
"Jun 25, 2021",26.175,26.175,26.082,26.082,26.082,9
"Jun 24, 2021",26.047,26.047,26.047,26.047,26.047,-
"Jun 23, 2021",26.108,26.108,26.108,26.108,26.108,8
"Jun 22, 2021",25.848,25.848,25.848,25.848,25.848,81
"Jun 21, 2021",26.015,26.015,26.015,26.015,26.015,-
"Jun 18, 2021",26.425,26.43,25.958,25.958,25.958,3
"Jun 17, 2021",25.844,25.844,25.844,25.844,25.844,51
"Jun 16, 2021",27.8,27.8,27.8,27.8,27.8,112
"Jun 15, 2021",27.985,27.985,27.57,27.679,27.679,57
"Jun 14, 2021",27.895,28.105,27.825,28.024,28.024,4
"Jun 11, 2021",28.115,28.36,28.115,28.131,28.131,172
"Jun 10, 2021",27.9,28.025,27.71,28.015,28.015,6
"Jun 09, 2021",27.695,27.985,27.695,27.985,27.985,8
"Jun 08, 2021",28.01,28.01,27.705,27.715,27.715,27
"Jun 07, 2021",27.615,28.001,27.615,28.001,28.001,4
"Jun 04, 2021",27.879,27.879,27.879,27.879,27.879,-
"Jun 03, 2021",27.19,27.46,27.19,27.46,27.46,20
"Jun 02, 2021",27.93,28.186,27.785,28.186,28.186,35
"Jun 01, 2021",28.005,28.58,27.995,28.083,28.083,187
"May 28, 2021",27.745,27.993,27.54,27.993,27.993,181
"May 27, 2021",27.755,27.92,27.695,27.919,27.919,525
"May 26, 2021",27.853,27.853,27.853,27.853,27.853,744
"May 25, 2021",27.75,28.037,27.67,28.037,28.037,81
"May 24, 2021",27.885,27.9,27.74,27.887,27.887,85
"May 21, 2021",28.08,28.12,27.39,27.473,27.473,95
"May 20, 2021",27.92,28.052,27.72,28.052,28.052,26
"May 19, 2021",27.81,28.008,27.62,28.008,28.008,28
"May 18, 2021",28.63,28.68,28.314,28.314,28.314,52
"May 17, 2021",28.26,28.33,28.26,28.26,28.26,61
"May 14, 2021",27.03,27.5,27.03,27.353,27.353,16
"May 13, 2021",27.12,27.145,26.855,27.044,27.044,155
"May 12, 2021",27.46,27.64,27.231,27.231,27.231,33
"May 11, 2021",27.285,27.68,27.28,27.657,27.657,306
"May 10, 2021",27.71,27.915,27.37,27.479,27.479,247
"May 07, 2021",27.635,27.635,27.335,27.462,27.462,304
"May 06, 2021",26.56,27.555,26.555,27.462,27.462,268
"May 05, 2021",26.555,26.57,26.27,26.502,26.502,66
"May 04, 2021",27.03,27.04,26.25,26.539,26.539,266
"May 03, 2021",25.875,27.075,25.875,26.943,26.943,283
"Apr 30, 2021",26.155,26.215,25.84,25.853,25.853,490
"Apr 29, 2021",26.28,26.545,25.735,26.053,26.053,"8,571"
"Apr 28, 2021",26.081,26.081,26.081,26.081,26.081,"62,061"
"Apr 27, 2021",26.412,26.412,26.412,26.412,26.412,-
"Apr 26, 2021",26.06,26.25,26.06,26.211,26.211,47
"Apr 23, 2021",26.24,26.24,26.025,26.077,26.077,36
"Apr 22, 2021",26.34,26.34,26.174,26.174,26.174,39
"Apr 21, 2021",26.525,26.565,26.525,26.565,26.565,2
"Apr 20, 2021",25.855,25.855,25.835,25.835,25.835,5
"Apr 19, 2021",26.205,26.205,25.831,25.831,25.831,22
"Apr 16, 2021",26.099,26.099,26.099,26.099,26.099,-
"Apr 15, 2021",25.956,25.956,25.956,25.956,25.956,95
"Apr 14, 2021",25.515,25.515,25.515,25.515,25.515,-
"Apr 13, 2021",25.417,25.417,25.417,25.417,25.417,4
"Apr 12, 2021",25.145,25.165,24.805,24.853,24.853,55
"Apr 09, 2021",25.311,25.311,25.311,25.311,25.311,-
"Apr 08, 2021",25.569,25.569,25.569,25.569,25.569,121
"Apr 07, 2021",25.065,25.25,25.065,25.233,25.233,2
"Apr 06, 2021",25.05,25.215,25.05,25.212,25.212,3
"Apr 05, 2021",24.935,24.935,24.763,24.763,24.763,2
"Apr 01, 2021",24.35,24.935,24.35,24.935,24.935,15
"Mar 31, 2021",24.32,24.517,24.32,24.517,24.517,49
"Mar 30, 2021",24.7,24.7,23.965,24.121,24.121,276
"Mar 29, 2021",24.855,24.91,24.51,24.747,24.747,491
"Mar 26, 2021",25.185,25.185,25.04,25.092,25.092,130
"Mar 25, 2021",25.15,25.15,24.505,25.022,25.022,162
"Mar 24, 2021",25.25,25.345,25.19,25.201,25.201,432
"Mar 23, 2021",25.615,25.695,25.095,25.2,25.2,191
"Mar 22, 2021",25.955,25.955,25.54,25.741,25.741,147
"Mar 19, 2021",26.055,26.292,26.055,26.292,26.292,194
"Mar 18, 2021",26.435,26.435,25.9,26.321,26.321,81
"Mar 17, 2021",25.805,26.53,25.795,26.03,26.03,379
"Mar 16, 2021",26.13,26.145,25.92,25.974,25.974,559
"Mar 15, 2021",26.2,26.335,25.925,26.253,26.253,148
"Mar 12, 2021",26.145,26.2,25.46,25.88,25.88,244
"Mar 11, 2021",26.15,26.41,26.04,26.162,26.162,37
"Mar 10, 2021",26.01,26.28,25.78,26.102,26.102,85
"Mar 09, 2021",25.225,26.148,25.225,26.148,26.148,133
"Mar 08, 2021",25.52,25.71,25,25.24,25.24,76
"Mar 05, 2021",25.345,25.37,24.905,25.257,25.257,339
"Mar 04, 2021",26.12,26.33,25.21,25.434,25.434,914
"Mar 03, 2021",26.805,26.805,25.935,26.357,26.357,241
"Mar 02, 2021",26.385,26.85,25.86,26.85,26.85,703
"Mar 01, 2021",26.69,26.99,26.49,26.647,26.647,519
"Feb 26, 2021",27.455,27.56,26.18,26.402,26.402,"1,205"
"Feb 25, 2021",28.03,28.265,27.295,27.637,27.637,"13,035"
"Feb 24, 2021",27.857,27.857,27.857,27.857,27.857,"73,500"
"Feb 23, 2021",27.686,27.686,27.686,27.686,27.686,8
"Feb 22, 2021",28.083,28.1,28.083,28.083,28.083,248
"Feb 19, 2021",27.505,27.55,27.252,27.252,27.252,8
"Feb 18, 2021",27.125,27.125,27.077,27.077,27.077,2
"Feb 17, 2021",27.314,27.314,27.314,27.314,27.314,125
"Feb 16, 2021",27.51,27.51,27.06,27.319,27.319,64
"Feb 12, 2021",27.323,27.323,27.323,27.323,27.323,-
"Feb 11, 2021",27.17,27.17,26.91,27.042,27.042,3
"Feb 10, 2021",27.105,27.105,27.074,27.074,27.074,32
"Feb 09, 2021",27.425,27.445,27.29,27.396,27.396,5
"Feb 08, 2021",27.28,27.57,27.28,27.57,27.57,6
"Feb 05, 2021",26.43,27.014,26.43,27.014,27.014,58
"Feb 04, 2021",26.675,26.675,26.005,26.223,26.223,114
"Feb 03, 2021",26.94,27.025,26.86,26.878,26.878,143
"Feb 02, 2021",28.645,28.93,26.384,26.384,26.384,91
"Feb 01, 2021",28.36,30.16,28.3,29.398,29.398,474
"Jan 29, 2021",26.64,27.575,26.37,26.9,26.9,32
"Jan 28, 2021",25.085,27.01,24.93,25.909,25.909,508
"Jan 27, 2021",25.376,25.376,25.376,25.376,25.376,610
"Jan 26, 2021",25.529,25.529,25.529,25.529,25.529,92
"Jan 25, 2021",25.455,25.455,25.455,25.455,25.455,5
"Jan 22, 2021",25.524,25.54,25.524,25.524,25.524,10
"Jan 21, 2021",25.822,25.822,25.822,25.822,25.822,-
"Jan 20, 2021",25.425,25.734,25.415,25.734,25.734,151
"Jan 19, 2021",24.915,25.279,24.915,25.279,25.279,4
"Jan 15, 2021",25.43,25.47,24.825,24.825,24.825,88
"Jan 14, 2021",25.746,25.746,25.746,25.746,25.746,66
"Jan 13, 2021",25.545,25.545,25.5,25.52,25.52,211
"Jan 12, 2021",25.14,25.385,25.105,25.384,25.384,90
"Jan 11, 2021",25.52,25.52,24.725,25.239,25.239,11
"Jan 08, 2021",24.582,25.325,24.582,24.582,24.582,3
"Jan 07, 2021",27.2,27.2,27.2,27.2,27.2,3
"Jan 06, 2021",27.425,27.425,26.973,26.973,26.973,50
"Jan 05, 2021",27.571,27.571,27.571,27.571,27.571,4
"Jan 04, 2021",27.284,27.284,27.284,27.284,27.284,52
"Dec 31, 2020",26.53,26.54,26.332,26.332,26.332,36
"Dec 30, 2020",26.32,26.525,26.26,26.488,26.488,77
"Dec 29, 2020",26.25,26.25,26.138,26.138,26.138,191
"Dec 28, 2020",26.8,26.82,26.455,26.46,26.46,140
"Dec 24, 2020",25.811,25.811,25.811,25.811,25.811,66
"Dec 23, 2020",25.555,25.824,25.555,25.824,25.824,68
"Dec 22, 2020",26.475,26.67,25.275,25.434,25.434,93
"Dec 21, 2020",26.005,26.99,25.41,26.278,26.278,153
"Dec 18, 2020",26.12,26.12,25.949,25.949,25.949,105
"Dec 17, 2020",25.45,26.18,25.45,26.1,26.1,201
"Dec 16, 2020",25.15,25.5,24.82,24.985,24.985,151
"Dec 15, 2020",24.075,24.581,24.075,24.581,24.581,42
"Dec 14, 2020",24.16,24.16,23.985,23.985,23.985,25
"Dec 11, 2020",23.985,24.05,23.955,24.032,24.032,48
"Dec 10, 2020",23.945,24.31,23.945,24.031,24.031,23
"Dec 09, 2020",24.655,24.655,23.78,23.93,23.93,53
"Dec 08, 2020",24.755,24.765,24.63,24.684,24.684,70
"Dec 07, 2020",24.235,24.85,23.715,24.741,24.741,239
"Dec 04, 2020",24.12,24.495,24.08,24.203,24.203,444
"Dec 03, 2020",24.1,24.34,24.005,24.087,24.087,136
"Dec 02, 2020",23.915,24.375,23.64,24.025,24.025,303
"Dec 01, 2020",22.665,24.095,22.65,24.033,24.033,703
"Nov 30, 2020",22.74,22.74,22.005,22.534,22.534,"1,677"
"Nov 27, 2020",23.375,23.505,22.325,22.553,22.553,"18,893"
"Nov 25, 2020",23.356,23.356,23.356,23.356,23.356,"57,047"
"Nov 24, 2020",23.33,23.33,23.292,23.292,23.292,2
"Nov 23, 2020",23.624,23.624,23.624,23.624,23.624,1
"Nov 20, 2020",24.348,24.348,24.348,24.348,24.348,-
"Nov 19, 2020",24.033,24.033,24.033,24.033,24.033,-
"Nov 18, 2020",24.433,24.433,24.433,24.433,24.433,38
"Nov 17, 2020",24.76,24.76,24.635,24.635,24.635,2
"Nov 16, 2020",24.786,24.786,24.786,24.786,24.786,-
"Nov 13, 2020",24.759,24.759,24.759,24.759,24.759,-
"Nov 12, 2020",24.29,24.29,24.29,24.29,24.29,-
"Nov 11, 2020",23.945,24.251,23.945,24.251,24.251,5
"Nov 10, 2020",24.215,24.446,24.21,24.446,24.446,6
"Nov 09, 2020",23.685,23.685,23.685,23.685,23.685,-
"Nov 06, 2020",25.225,25.91,25.2,25.646,25.646,66
"Nov 05, 2020",24.8,25.171,24.8,25.171,25.171,79
"Nov 04, 2020",23.68,24.005,23.68,23.864,23.864,20
"Nov 03, 2020",24.305,24.305,24.16,24.305,24.305,109
"Nov 02, 2020",24.015,24.2,24.006,24.006,24.006,68
"Oct 30, 2020",23.617,23.617,23.617,23.617,23.617,57
"Oct 29, 2020",23.045,23.339,22.96,23.339,23.339,27
"Oct 28, 2020",23.324,23.324,23.324,23.324,23.324,182
"Oct 27, 2020",24.37,24.526,24.32,24.526,24.526,2
"Oct 26, 2020",24.376,24.376,24.376,24.376,24.376,-
"Oct 23, 2020",24.627,24.627,24.627,24.627,24.627,-
"Oct 22, 2020",24.665,24.665,24.665,24.665,24.665,-
"Oct 21, 2020",24.79,25.295,24.79,25.197,25.197,16
"Oct 20, 2020",24.937,24.937,24.937,24.937,24.937,24
"Oct 19, 2020",24.755,24.815,24.657,24.657,24.657,22
"Oct 16, 2020",24.23,24.369,24.23,24.369,24.369,204
"Oct 15, 2020",24.193,24.193,24.193,24.193,24.193,16
"Oct 14, 2020",24.364,24.364,24.364,24.364,24.364,46
"Oct 13, 2020",25.09,25.11,24.086,24.086,24.086,70
"Oct 12, 2020",25.285,25.46,25.226,25.226,25.226,64
"Oct 09, 2020",24.32,25.235,24.32,25.069,25.069,123
"Oct 08, 2020",24.07,24.175,23.837,23.837,23.837,19
"Oct 07, 2020",23.495,23.91,23.455,23.848,23.848,6
"Oct 06, 2020",24.47,24.47,23.87,23.87,23.87,17
"Oct 05, 2020",23.835,24.545,23.785,24.502,24.502,206
"Oct 02, 2020",23.735,24.15,23.58,23.971,23.971,101
"Oct 01, 2020",23.395,24.193,23.395,24.193,24.193,214
"Sep 30, 2020",24.36,24.36,23.355,23.433,23.433,72
"Sep 29, 2020",23.745,24.44,23.65,24.38,24.38,397
"Sep 28, 2020",22.74,23.528,22.695,23.528,23.528,348
"Sep 25, 2020",22.75,23.017,22.73,23.017,23.017,21
"Sep 24, 2020",22,23.25,21.96,23.118,23.118,43
"Sep 23, 2020",24,24,23,23.014,23.014,85
"Sep 22, 2020",24.46,24.57,24.16,24.442,24.442,156
"Sep 21, 2020",26.33,26.33,24.075,24.299,24.299,148
"Sep 18, 2020",27.285,27.31,27.028,27.028,27.028,160
"Sep 17, 2020",27.235,27.235,26.52,26.985,26.985,343
"Sep 16, 2020",27.32,27.485,27.1,27.355,27.355,233
"Sep 15, 2020",27.525,27.545,27.17,27.346,27.346,80
"Sep 14, 2020",26.91,27.35,26.91,27.229,27.229,147
"Sep 11, 2020",27.09,27.095,26.739,26.739,26.739,198
"Sep 10, 2020",27.163,27.163,27.163,27.163,27.163,66
"Sep 09, 2020",26.58,27.145,26.58,26.955,26.955,238
"Sep 08, 2020",26.92,27.07,26.005,26.864,26.864,545
"Sep 04, 2020",26.8,26.95,26.395,26.576,26.576,614
"Sep 03, 2020",27.555,27.555,26.49,26.735,26.735,487
"Sep 02, 2020",28.165,28.27,27.225,27.249,27.249,490
"Sep 01, 2020",28.35,29.05,27.86,28.486,28.486,494
"Aug 31, 2020",27.725,28.485,27.72,28.437,28.437,657
"Aug 28, 2020",27.12,27.82,26.89,27.61,27.61,"9,048"
"Aug 27, 2020",26.81,27.165,26.81,27.01,27.01,"131,415"
"Aug 26, 2020",26.995,27.43,26.955,27.43,27.43,13
